1617372900000,59253.70000000,59269.96000000,59113.93000000,59128.41000000,298.71559600,1617373799999,17682341.02279607,20681,127.85414900,7568090.96750325,0
1617373800000,59128.41000000,59325.00000000,59050.00000000,59276.08000000,647.39075800,1617374699999,38288224.57079546,26103,318.32275600,18827987.42089160,0
1617374700000,59276.88000000,59382.66000000,59227.33000000,59363.17000000,631.11955000,1617375599999,37434804.49367401,25237,305.40604000,18115857.75192991,0
1617375600000,59357.65000000,59624.86000000,59340.01000000,59533.60000000,750.45924000,1617376499999,44663813.48808095,22033,398.62341700,23723988.43539847,0
1617376500000,59533.59000000,59600.00000000,59465.01000000,59536.00000000,493.72311300,1617377399999,29393831.83984356,18007,239.41807300,14253495.21784119,0
1617377400000,59536.00000000,59588.25000000,59380.16000000,59444.86000000,442.16137200,1617378299999,26295049.48611472,19461,193.39431600,11501206.87640544,0
1617378300000,59444.87000000,59492.30000000,59344.15000000,59480.06000000,347.96524900,1617379199999,20681753.89166753,14554,152.78775800,9080973.93070363,0
1617379200000,59480.06000000,59600.00000000,59362.75000000,59395.09000000,589.76805900,1617380099999,35076228.82584787,20721,304.73133700,18125342.81288837,0
1617380100000,59395.09000000,59430.13000000,59254.35000000,59340.01000000,445.64807600,1617380999999,26448235.80952678,21696,203.77223400,12093685.66011692,0
1617381000000,59340.01000000,59423.68000000,59257.93000000,59360.01000000,486.16679400,1617381899999,28848314.89454914,16713,235.00954300,13945716.92868391,0
1617381900000,59360.01000000,59363.58000000,59152.57000000,59270.47000000,318.62590200,1617382799999,18883218.23995538,18374,161.49656800,9571863.93175912,0
1617382800000,59270.46000000,59274.27000000,59088.61000000,59098.53000000,451.06876700,1617383699999,26696388.00739520,17917,212.66074400,12585927.21446227,0
1617383700000,59098.53000000,59224.98000000,59090.02000000,59131.17000000,375.95047600,1617384599999,22234079.82673396,16282,197.41831600,11675472.36407549,0
1617384600000,59131.17000000,59215.14000000,59084.71000000,59145.69000000,361.13629900,1617385499999,21357937.56998835,14789,188.92177100,11172443.35334937,0
1617385500000,59145.69000000,59230.00000000,59082.00000000,59180.02000000,320.90089000,1617386399999,18983617.85061984,13235,136.93006100,8100431.34579834,0
